trial_id,sigma_d,rho,phi,theta,seed,C_pc,q_grasp,e_pose,n_grasps,success,obj_z_final,error
618,0.01,0.25,50.0,90.0,618,0.01286,0.18777,0.12848,2,0,0.4631,
619,0.01,0.25,50.0,90.0,10619,0.01286,0.19104,0.11951,4,0,0.4552,
620,0.01,0.25,50.0,90.0,20620,0.01286,0.17158,0.11609,1,0,0.455,
621,0.01,0.25,55.0,0.0,621,9.765625e-06,,,0,0,,no_grasps
622,0.01,0.25,55.0,0.0,10622,9.765625e-06,,,0,0,,no_grasps
623,0.01,0.25,55.0,0.0,20623,9.765625e-06,,,0,0,,no_grasps
624,0.01,0.25,55.0,45.0,624,0.01064,0.23265,0.12026,6,0,0.436,
625,0.01,0.25,55.0,45.0,10625,0.01064,0.22302,0.10966,9,0,0.455,
626,0.01,0.25,55.0,45.0,20626,0.01064,0.19245,0.11316,7,0,0.455,
627,0.01,0.25,55.0,90.0,627,0.01181,0.20099,0.12255,2,0,0.455,
628,0.01,0.25,55.0,90.0,10628,0.01181,0.2176,0.11966,7,0,0.455,
629,0.01,0.25,55.0,90.0,20629,0.01181,0.16415,0.12292,2,0,0.455,
630,0.01,0.25,60.0,0.0,630,0.82954,0.17687,0.21985,2,0,0.455,
631,0.01,0.25,60.0,0.0,10631,0.82954,0.16955,0.22209,1,0,0.455,
632,0.01,0.25,60.0,0.0,20632,0.82954,0.1622,0.13456,1,0,0.455,
633,0.01,0.25,60.0,45.0,633,0.00948,0.19996,0.10618,7,0,0.455,
634,0.01,0.25,60.0,45.0,10634,0.00948,0.2042,0.12031,6,0,0.4596,
635,0.01,0.25,60.0,45.0,20635,0.00948,0.21213,0.11066,4,0,0.455,
636,0.01,0.25,60.0,90.0,636,0.00971,0.20835,0.11295,8,0,0.455,
637,0.01,0.25,60.0,90.0,10637,0.00971,0.23319,0.05936,3,0,0.4615,
638,0.01,0.25,60.0,90.0,20638,0.00971,0.2151,0.07377,8,0,0.436,
639,0.01,0.25,65.0,0.0,639,0.88555,0.15022,0.217,1,0,0.455,
640,0.01,0.25,65.0,0.0,10640,0.885546875,,,0,0,,no_grasps
641,0.01,0.25,65.0,0.0,20641,0.885546875,,,0,0,,no_grasps
642,0.01,0.25,65.0,45.0,642,0.00818,0.20661,0.11482,6,0,0.436,
643,0.01,0.25,65.0,45.0,10643,0.00818,0.20194,0.11408,7,0,0.455,
644,0.01,0.25,65.0,45.0,20644,0.00818,0.22597,0.1156,1,0,0.4601,
645,0.01,0.25,65.0,90.0,645,0.00615,0.27201,0.02917,8,1,0.675,
646,0.01,0.25,65.0,90.0,10646,0.00615,0.25188,0.07653,9,0,0.459,
647,0.01,0.25,65.0,90.0,20647,0.00615,0.24514,0.07935,12,0,0.4622,
648,0.015,1.0,30.0,0.0,648,0.00999,0.29345,0.0521,58,1,0.675,
649,0.015,1.0,30.0,0.0,10649,0.00999,0.2919,0.06237,59,1,0.675,
650,0.015,1.0,30.0,0.0,20650,0.00999,0.29356,0.05051,48,1,0.675,
651,0.015,1.0,30.0,45.0,651,0.01426,0.20326,0.11649,8,0,0.455,
652,0.015,1.0,30.0,45.0,10652,0.01426,0.18576,0.12792,3,0,0.455,
653,0.015,1.0,30.0,45.0,20653,0.01426,0.18319,0.11326,4,0,0.455,
654,0.015,1.0,30.0,90.0,654,0.01465,0.16575,0.13536,2,0,0.455,
655,0.015,1.0,30.0,90.0,10655,0.01465,0.23103,0.12675,3,0,0.455,
656,0.015,1.0,30.0,90.0,20656,0.014651692708333334,,,0,0,,no_grasps
657,0.015,1.0,45.0,0.0,657,0.00317,0.29295,0.05896,37,1,0.675,
658,0.015,1.0,45.0,0.0,10658,0.00317,0.28854,0.08322,32,0,0.455,
659,0.015,1.0,45.0,0.0,20659,0.00317,0.29176,0.05171,39,1,0.675,
660,0.015,1.0,45.0,45.0,660,0.01258,0.16692,0.12428,2,0,0.4633,
661,0.015,1.0,45.0,45.0,10661,0.012581380208333333,,,0,0,,no_grasps
662,0.015,1.0,45.0,45.0,20662,0.01258,0.25097,0.15783,3,0,0.455,
663,0.015,1.0,45.0,90.0,663,0.01355,0.16512,0.13831,2,0,0.455,
664,0.015,1.0,45.0,90.0,10664,0.01355,0.20765,0.12402,8,0,0.436,
665,0.015,1.0,45.0,90.0,20665,0.01355,0.15566,0.14633,1,0,0.455,
666,0.015,1.0,50.0,0.0,666,0.00063,0.29049,0.05935,26,1,0.675,
667,0.015,1.0,50.0,0.0,10667,0.00063,0.29346,0.06992,25,0,0.455,
668,0.015,1.0,50.0,0.0,20668,0.00063,0.29046,0.06844,24,0,0.4558,
669,0.015,1.0,50.0,45.0,669,0.01167,0.17079,0.12412,3,0,0.436,
670,0.015,1.0,50.0,45.0,10670,0.01167,0.16419,0.13792,2,0,0.455,
671,0.015,1.0,50.0,45.0,20671,0.011666666666666667,,,0,0,,no_grasps
672,0.015,1.0,50.0,90.0,672,0.01286,0.17818,0.11641,5,0,0.436,
673,0.015,1.0,50.0,90.0,10673,0.01286,0.21843,0.12701,3,0,0.436,
674,0.015,1.0,50.0,90.0,20674,0.01286,0.15752,0.12325,2,0,0.4594,
675,0.015,1.0,55.0,0.0,675,9.765625e-06,,,0,0,,no_grasps
676,0.015,1.0,55.0,0.0,10676,1e-05,0.23879,0.04644,1,1,0.675,
677,0.015,1.0,55.0,0.0,20677,9.765625e-06,,,0,0,,no_grasps
678,0.015,1.0,55.0,45.0,678,0.01064,0.24565,0.14078,6,0,0.455,
679,0.015,1.0,55.0,45.0,10679,0.01064,0.20491,0.13282,7,0,0.455,
680,0.015,1.0,55.0,45.0,20680,0.01064,0.24062,0.12284,8,0,0.436,
681,0.015,1.0,55.0,90.0,681,0.01181,0.1627,0.0857,1,0,0.455,
682,0.015,1.0,55.0,90.0,10682,0.01181,0.18785,0.12095,4,0,0.455,
683,0.015,1.0,55.0,90.0,20683,0.01181,0.16033,0.12788,2,0,0.455,
684,0.015,1.0,60.0,0.0,684,0.8295377604166667,,,0,0,,no_grasps
685,0.015,1.0,60.0,0.0,10685,0.82954,0.15044,0.19374,1,0,0.455,
686,0.015,1.0,60.0,0.0,20686,0.8295377604166667,,,0,0,,no_grasps
687,0.015,1.0,60.0,45.0,687,0.00948,0.22987,0.12831,7,0,0.436,
688,0.015,1.0,60.0,45.0,10688,0.009482421875,,,0,0,,no_grasps
689,0.015,1.0,60.0,45.0,20689,0.00948,0.21513,0.12178,8,0,0.4609,
690,0.015,1.0,60.0,90.0,690,0.00971,0.26374,0.09088,24,0,0.459,
691,0.015,1.0,60.0,90.0,10691,0.00971,0.24959,0.07267,28,0,0.436,
692,0.015,1.0,60.0,90.0,20692,0.00971,0.22074,0.09133,29,0,0.4606,
693,0.015,1.0,65.0,0.0,693,0.885546875,,,0,0,,no_grasps
694,0.015,1.0,65.0,0.0,10694,0.885546875,,,0,0,,no_grasps
695,0.015,1.0,65.0,0.0,20695,0.885546875,,,0,0,,no_grasps
696,0.015,1.0,65.0,45.0,696,0.00818,0.18594,0.10628,7,0,0.455,
697,0.015,1.0,65.0,45.0,10697,0.00818,0.25201,0.13114,10,0,0.46,
698,0.015,1.0,65.0,45.0,20698,0.00818,0.20672,0.11878,6,0,0.436,
699,0.015,1.0,65.0,90.0,699,0.00615,0.23833,0.07299,29,0,0.4584,
700,0.015,1.0,65.0,90.0,10700,0.00615,0.25056,0.0625,23,0,0.4563,
701,0.015,1.0,65.0,90.0,20701,0.00615,0.26609,0.07227,20,0,0.455,
702,0.015,0.75,30.0,0.0,702,0.00999,0.29297,0.05667,56,1,0.675,
703,0.015,0.75,30.0,0.0,10703,0.00999,0.2915,0.0522,41,1,0.675,
704,0.015,0.75,30.0,0.0,20704,0.00999,0.29277,0.04889,41,1,0.675,
705,0.015,0.75,30.0,45.0,705,0.01426,0.16882,0.13675,5,0,0.455,
706,0.015,0.75,30.0,45.0,10706,0.01426,0.17675,0.13216,3,0,0.455,
707,0.015,0.75,30.0,45.0,20707,0.01426,0.19057,0.15546,4,0,0.455,
708,0.015,0.75,30.0,90.0,708,0.01465,0.21735,0.1287,6,0,0.455,
709,0.015,0.75,30.0,90.0,10709,0.01465,0.17853,0.14394,4,0,0.455,
710,0.015,0.75,30.0,90.0,20710,0.01465,0.21482,0.15496,3,0,0.455,
711,0.015,0.75,45.0,0.0,711,0.00317,0.29359,0.05721,31,1,0.675,
712,0.015,0.75,45.0,0.0,10712,0.00317,0.29253,0.05339,33,1,0.675,
713,0.015,0.75,45.0,0.0,20713,0.00317,0.29353,0.05894,40,1,0.675,
714,0.015,0.75,45.0,45.0,714,0.01258,0.22553,0.15726,3,0,0.455,
715,0.015,0.75,45.0,45.0,10715,0.01258,0.15534,0.12484,2,0,0.436,
716,0.015,0.75,45.0,45.0,20716,0.01258,0.17051,0.14718,2,0,0.455,
717,0.015,0.75,45.0,90.0,717,0.01355,0.15121,0.13541,1,0,0.455,
718,0.015,0.75,45.0,90.0,10718,0.01355,0.17428,0.12251,2,0,0.4595,
719,0.015,0.75,45.0,90.0,20719,0.01355,0.18769,0.12268,5,0,0.455,
720,0.015,0.75,50.0,0.0,720,0.00063,0.29344,0.0797,18,0,0.4553,
721,0.015,0.75,50.0,0.0,10721,0.00063,0.29252,0.063,15,0,0.4558,
722,0.015,0.75,50.0,0.0,20722,0.00063,0.29066,0.07137,18,0,0.4561,
723,0.015,0.75,50.0,45.0,723,0.01167,0.20192,0.12659,5,0,0.4595,
724,0.015,0.75,50.0,45.0,10724,0.01167,0.16215,0.12412,1,0,0.436,
725,0.015,0.75,50.0,45.0,20725,0.01167,0.16121,0.14017,2,0,0.455,
726,0.015,0.75,50.0,90.0,726,0.01286,0.22188,0.11985,2,0,0.4608,
727,0.015,0.75,50.0,90.0,10727,0.01286,0.21387,0.12066,3,0,0.455,
728,0.015,0.75,50.0,90.0,20728,0.01286,0.16048,0.12688,2,0,0.455,
729,0.015,0.75,55.0,0.0,729,9.765625e-06,,,0,0,,no_grasps
730,0.015,0.75,55.0,0.0,10730,9.765625e-06,,,0,0,,no_grasps
731,0.015,0.75,55.0,0.0,20731,9.765625e-06,,,0,0,,no_grasps
732,0.015,0.75,55.0,45.0,732,0.01064,0.17467,0.12282,3,0,0.4593,
733,0.015,0.75,55.0,45.0,10733,0.01064,0.2123,0.11391,3,0,0.455,
734,0.015,0.75,55.0,45.0,20734,0.01064,0.21029,0.12492,1,0,0.436,
735,0.015,0.75,55.0,90.0,735,0.01181,0.19094,0.11271,4,0,0.464,
736,0.015,0.75,55.0,90.0,10736,0.01181,0.18615,0.11746,2,0,0.455,
737,0.015,0.75,55.0,90.0,20737,0.01181,0.26968,0.10129,8,0,0.4633,
738,0.015,0.75,60.0,0.0,738,0.8295377604166667,,,0,0,,no_grasps
739,0.015,0.75,60.0,0.0,10739,0.82954,0.15327,0.10742,2,0,0.455,
740,0.015,0.75,60.0,0.0,20740,0.8295377604166667,,,0,0,,no_grasps
741,0.015,0.75,60.0,45.0,741,0.00948,0.2187,0.12084,5,0,0.436,
742,0.015,0.75,60.0,45.0,10742,0.00948,0.18809,0.1273,3,0,0.4551,
743,0.015,0.75,60.0,45.0,20743,0.00948,0.24602,0.12995,9,0,0.4609,
744,0.015,0.75,60.0,90.0,744,0.00971,0.23097,0.10122,13,0,0.455,
745,0.015,0.75,60.0,90.0,10745,0.00971,0.21724,0.12102,10,0,0.4608,
746,0.015,0.75,60.0,90.0,20746,0.00971,0.22745,0.11276,9,0,0.4361,
747,0.015,0.75,65.0,0.0,747,0.885546875,,,0,0,,no_grasps
748,0.015,0.75,65.0,0.0,10748,0.885546875,,,0,0,,no_grasps
749,0.015,0.75,65.0,0.0,20749,0.885546875,,,0,0,,no_grasps
750,0.015,0.75,65.0,45.0,750,0.00818,0.23904,0.12852,6,0,0.4556,
751,0.015,0.75,65.0,45.0,10751,0.00818,0.24059,0.12445,7,0,0.4594,
752,0.015,0.75,65.0,45.0,20752,0.00818,0.28809,0.11991,16,0,0.455,
753,0.015,0.75,65.0,90.0,753,0.00615,0.27162,0.07332,17,0,0.4567,
754,0.015,0.75,65.0,90.0,10754,0.00615,0.26364,0.07529,23,0,0.4579,
755,0.015,0.75,65.0,90.0,20755,0.00615,0.2701,0.06921,16,0,0.4579,
756,0.015,0.5,30.0,0.0,756,0.00999,0.29337,0.0511,31,1,0.675,
757,0.015,0.5,30.0,0.0,10757,0.00999,0.29076,0.06155,29,1,0.675,
758,0.015,0.5,30.0,0.0,20758,0.00999,0.2921,0.06077,23,1,0.675,
759,0.015,0.5,30.0,45.0,759,0.01426,0.16074,0.13162,5,0,0.455,
760,0.015,0.5,30.0,45.0,10760,0.01426,0.16296,0.13106,1,0,0.455,
761,0.015,0.5,30.0,45.0,20761,0.01426,0.1772,0.13037,1,0,0.455,
762,0.015,0.5,30.0,90.0,762,0.01465,0.1647,0.13564,4,0,0.455,
763,0.015,0.5,30.0,90.0,10763,0.01465,0.17868,0.12995,2,0,0.455,
764,0.015,0.5,30.0,90.0,20764,0.01465,0.16703,0.14282,2,0,0.455,
765,0.015,0.5,45.0,0.0,765,0.00317,0.29277,0.05569,17,1,0.675,
766,0.015,0.5,45.0,0.0,10766,0.00317,0.29039,0.0863,13,0,0.4551,
767,0.015,0.5,45.0,0.0,20767,0.00317,0.29235,0.08011,22,0,0.455,
768,0.015,0.5,45.0,45.0,768,0.01258,0.17806,0.13579,4,0,0.455,
769,0.015,0.5,45.0,45.0,10769,0.012581380208333333,,,0,0,,no_grasps
770,0.015,0.5,45.0,45.0,20770,0.01258,0.19075,0.15027,2,0,0.455,
771,0.015,0.5,45.0,90.0,771,0.0135546875,,,0,0,,no_grasps
772,0.015,0.5,45.0,90.0,10772,0.01355,0.15913,0.15327,3,0,0.455,
773,0.015,0.5,45.0,90.0,20773,0.0135546875,,,0,0,,no_grasps
774,0.015,0.5,50.0,0.0,774,0.00063,0.29097,0.05509,10,1,0.675,
775,0.015,0.5,50.0,0.0,10775,0.00063,0.29293,0.07058,14,0,0.456,
776,0.015,0.5,50.0,0.0,20776,0.00063,0.29306,0.06615,12,0,0.4564,
777,0.015,0.5,50.0,45.0,777,0.01167,0.20935,0.12653,6,0,0.436,
778,0.015,0.5,50.0,45.0,10778,0.01167,0.16803,0.12382,2,0,0.436,
779,0.015,0.5,50.0,45.0,20779,0.01167,0.1687,0.13505,2,0,0.455,
780,0.015,0.5,50.0,90.0,780,0.01286,0.20172,0.15295,2,0,0.455,
781,0.015,0.5,50.0,90.0,10781,0.01286,0.17929,0.11718,5,0,0.436,
782,0.015,0.5,50.0,90.0,20782,0.012861328125,,,0,0,,no_grasps
783,0.015,0.5,55.0,0.0,783,9.765625e-06,,,0,0,,no_grasps
784,0.015,0.5,55.0,0.0,10784,9.765625e-06,,,0,0,,no_grasps
785,0.015,0.5,55.0,0.0,20785,9.765625e-06,,,0,0,,no_grasps
786,0.015,0.5,55.0,45.0,786,0.01064,0.24386,0.13971,4,0,0.455,
787,0.015,0.5,55.0,45.0,10787,0.01064,0.18916,0.11899,1,0,0.436,
788,0.015,0.5,55.0,45.0,20788,0.01064,0.17245,0.1188,1,0,0.455,
789,0.015,0.5,55.0,90.0,789,0.01181,0.2297,0.11476,8,0,0.4583,
790,0.015,0.5,55.0,90.0,10790,0.01181,0.25251,0.10645,5,0,0.4657,
791,0.015,0.5,55.0,90.0,20791,0.01181,0.22202,0.10929,4,0,0.4361,
792,0.015,0.5,60.0,0.0,792,0.8295377604166667,,,0,0,,no_grasps
793,0.015,0.5,60.0,0.0,10793,0.8295377604166667,,,0,0,,no_grasps
794,0.015,0.5,60.0,0.0,20794,0.8295377604166667,,,0,0,,no_grasps
795,0.015,0.5,60.0,45.0,795,0.00948,0.22877,0.12983,5,0,0.455,
796,0.015,0.5,60.0,45.0,10796,0.00948,0.22653,0.12235,4,0,0.455,
797,0.015,0.5,60.0,45.0,20797,0.00948,0.21385,0.11844,6,0,0.4555,
798,0.015,0.5,60.0,90.0,798,0.00971,0.26401,0.07856,15,0,0.4617,
799,0.015,0.5,60.0,90.0,10799,0.00971,0.23781,0.07649,8,0,0.4643,
800,0.015,0.5,60.0,90.0,20800,0.00971,0.24491,0.08838,7,0,0.4584,
801,0.015,0.5,65.0,0.0,801,0.885546875,,,0,0,,no_grasps
802,0.015,0.5,65.0,0.0,10802,0.885546875,,,0,0,,no_grasps
803,0.015,0.5,65.0,0.0,20803,0.885546875,,,0,0,,no_grasps
804,0.015,0.5,65.0,45.0,804,0.00818,0.28733,0.1249,10,0,0.455,
805,0.015,0.5,65.0,45.0,10805,0.00818,0.18798,0.11897,4,0,0.436,
806,0.015,0.5,65.0,45.0,20806,0.00818,0.25129,0.12741,5,0,0.455,
807,0.015,0.5,65.0,90.0,807,0.00615,0.23362,0.06175,11,0,0.036,
808,0.015,0.5,65.0,90.0,10808,0.00615,0.27413,0.07459,11,0,0.4572,
809,0.015,0.5,65.0,90.0,20809,0.00615,0.24467,0.08168,14,0,0.455,
810,0.015,0.25,30.0,0.0,810,0.00999,0.29253,0.04976,9,1,0.675,
811,0.015,0.25,30.0,0.0,10811,0.00999,0.28793,0.05062,10,1,0.675,
812,0.015,0.25,30.0,0.0,20812,0.00999,0.29347,0.05118,12,1,0.675,
813,0.015,0.25,30.0,45.0,813,0.01426,0.15759,0.12321,2,0,0.455,
814,0.015,0.25,30.0,45.0,10814,0.014264322916666667,,,0,0,,no_grasps
815,0.015,0.25,30.0,45.0,20815,0.01426,0.18827,0.13434,1,0,0.455,
816,0.015,0.25,30.0,90.0,816,0.01465,0.17428,0.1215,1,0,0.455,
817,0.015,0.25,30.0,90.0,10817,0.014651692708333334,,,0,0,,no_grasps
818,0.015,0.25,30.0,90.0,20818,0.014651692708333334,,,0,0,,no_grasps
819,0.015,0.25,45.0,0.0,819,0.00317,0.29149,0.06769,11,0,0.455,
820,0.015,0.25,45.0,0.0,10820,0.00317,0.27748,0.09007,7,0,0.455,
821,0.015,0.25,45.0,0.0,20821,0.00317,0.29288,0.07705,10,0,0.4552,
822,0.015,0.25,45.0,45.0,822,0.01258,0.17266,0.13154,1,0,0.455,
823,0.015,0.25,45.0,45.0,10823,0.01258,0.17493,0.12845,1,0,0.455,
824,0.015,0.25,45.0,45.0,20824,0.01258,0.15404,0.12013,1,0,0.455,
825,0.015,0.25,45.0,90.0,825,0.01355,0.21829,0.15875,1,0,0.455,
826,0.015,0.25,45.0,90.0,10826,0.01355,0.16771,0.12649,2,0,0.455,
827,0.015,0.25,45.0,90.0,20827,0.0135546875,,,0,0,,no_grasps
828,0.015,0.25,50.0,0.0,828,0.00063,0.29028,0.06629,3,0,0.4563,
829,0.015,0.25,50.0,0.0,10829,0.00063,0.28512,0.05626,5,1,0.675,
830,0.015,0.25,50.0,0.0,20830,0.00063,0.29334,0.06461,8,1,0.675,
831,0.015,0.25,50.0,45.0,831,0.01167,0.18394,0.13561,1,0,0.455,
832,0.015,0.25,50.0,45.0,10832,0.01167,0.15672,0.13879,1,0,0.455,
833,0.015,0.25,50.0,45.0,20833,0.011666666666666667,,,0,0,,no_grasps
834,0.015,0.25,50.0,90.0,834,0.012861328125,,,0,0,,no_grasps
835,0.015,0.25,50.0,90.0,10835,0.01286,0.17144,0.12881,1,0,0.455,
836,0.015,0.25,50.0,90.0,20836,0.01286,0.17217,0.12506,2,0,0.455,
837,0.015,0.25,55.0,0.0,837,9.765625e-06,,,0,0,,no_grasps
838,0.015,0.25,55.0,0.0,10838,9.765625e-06,,,0,0,,no_grasps
839,0.015,0.25,55.0,0.0,20839,9.765625e-06,,,0,0,,no_grasps
840,0.015,0.25,55.0,45.0,840,0.010638020833333333,,,0,0,,no_grasps
841,0.015,0.25,55.0,45.0,10841,0.01064,0.19349,0.13861,1,0,0.455,
842,0.015,0.25,55.0,45.0,20842,0.01064,0.20936,0.13791,3,0,0.455,
843,0.015,0.25,55.0,90.0,843,0.01181,0.19259,0.12569,2,0,0.455,
844,0.015,0.25,55.0,90.0,10844,0.011809895833333334,,,0,0,,no_grasps
845,0.015,0.25,55.0,90.0,20845,0.01181,0.15021,0.1324,1,0,0.455,
846,0.015,0.25,60.0,0.0,846,0.8295377604166667,,,0,0,,no_grasps
847,0.015,0.25,60.0,0.0,10847,0.8295377604166667,,,0,0,,no_grasps
848,0.015,0.25,60.0,0.0,20848,0.8295377604166667,,,0,0,,no_grasps
849,0.015,0.25,60.0,45.0,849,0.00948,0.219,0.11946,3,0,0.436,
850,0.015,0.25,60.0,45.0,10850,0.00948,0.19663,0.11778,5,0,0.4559,
851,0.015,0.25,60.0,45.0,20851,0.00948,0.22927,0.12981,3,0,0.4606,
852,0.015,0.25,60.0,90.0,852,0.00971,0.22623,0.1256,4,0,0.455,
853,0.015,0.25,60.0,90.0,10853,0.00971,0.21216,0.07421,5,0,0.436,
854,0.015,0.25,60.0,90.0,20854,0.00971,0.20973,0.11438,6,0,0.455,
855,0.015,0.25,65.0,0.0,855,0.885546875,,,0,0,,no_grasps
856,0.015,0.25,65.0,0.0,10856,0.885546875,,,0,0,,no_grasps
857,0.015,0.25,65.0,0.0,20857,0.88555,0.15206,0.29842,1,0,0.455,
858,0.015,0.25,65.0,45.0,858,0.00818,0.19864,0.11759,3,0,0.436,
859,0.015,0.25,65.0,45.0,10859,0.00818,0.21446,0.11291,6,0,0.036,
860,0.015,0.25,65.0,45.0,20860,0.00818,0.24789,0.13047,5,0,0.455,
861,0.015,0.25,65.0,90.0,861,0.00615,0.25494,0.06251,6,0,0.4608,
862,0.015,0.25,65.0,90.0,10862,0.00615,0.25355,0.07978,8,0,0.4594,
863,0.015,0.25,65.0,90.0,20863,0.00615,0.24095,0.0624,9,0,0.4594,
864,0.02,1.0,30.0,0.0,864,0.00999,0.29077,0.04078,34,1,0.675,
865,0.02,1.0,30.0,0.0,10865,0.00999,0.29364,0.04522,37,1,0.675,
866,0.02,1.0,30.0,0.0,20866,0.00999,0.29214,0.09041,29,0,0.455,
867,0.02,1.0,30.0,45.0,867,0.01426,0.15387,0.1306,2,0,0.455,
868,0.02,1.0,30.0,45.0,10868,0.01426,0.15839,0.13866,1,0,0.455,
869,0.02,1.0,30.0,45.0,20869,0.01426,0.2118,0.13036,6,0,0.455,
870,0.02,1.0,30.0,90.0,870,0.01465,0.21625,0.13906,10,0,0.455,
871,0.02,1.0,30.0,90.0,10871,0.01465,0.2521,0.14684,6,0,0.455,
872,0.02,1.0,30.0,90.0,20872,0.01465,0.1631,0.11961,1,0,0.455,
873,0.02,1.0,45.0,0.0,873,0.00317,0.28996,0.05696,30,1,0.675,
874,0.02,1.0,45.0,0.0,10874,0.00317,0.28536,0.06874,17,0,0.4552,
875,0.02,1.0,45.0,0.0,20875,0.00317,0.29385,0.04844,34,1,0.675,
876,0.02,1.0,45.0,45.0,876,0.012581380208333333,,,0,0,,no_grasps
877,0.02,1.0,45.0,45.0,10877,0.01258,0.20367,0.12223,3,0,0.455,
878,0.02,1.0,45.0,45.0,20878,0.012581380208333333,,,0,0,,no_grasps
879,0.02,1.0,45.0,90.0,879,0.01355,0.17002,0.13686,3,0,0.455,
880,0.02,1.0,45.0,90.0,10880,0.01355,0.1703,0.14996,1,0,0.455,
881,0.02,1.0,45.0,90.0,20881,0.01355,0.15073,0.13395,1,0,0.455,
882,0.02,1.0,50.0,0.0,882,0.00063,0.28463,0.06058,16,0,0.4564,
883,0.02,1.0,50.0,0.0,10883,0.00063,0.27901,0.05871,14,1,0.675,
884,0.02,1.0,50.0,0.0,20884,0.00063,0.29332,0.06418,19,0,0.4576,
885,0.02,1.0,50.0,45.0,885,0.011666666666666667,,,0,0,,no_grasps
886,0.02,1.0,50.0,45.0,10886,0.01167,0.17785,0.13268,4,0,0.455,
887,0.02,1.0,50.0,45.0,20887,0.01167,0.17345,0.14456,1,0,0.455,
888,0.02,1.0,50.0,90.0,888,0.012861328125,,,0,0,,no_grasps
889,0.02,1.0,50.0,90.0,10889,0.012861328125,,,0,0,,no_grasps
890,0.02,1.0,50.0,90.0,20890,0.012861328125,,,0,0,,no_grasps
891,0.02,1.0,55.0,0.0,891,9.765625e-06,,,0,0,,no_grasps
892,0.02,1.0,55.0,0.0,10892,9.765625e-06,,,0,0,,no_grasps
893,0.02,1.0,55.0,0.0,20893,9.765625e-06,,,0,0,,no_grasps
894,0.02,1.0,55.0,45.0,894,0.010638020833333333,,,0,0,,no_grasps
895,0.02,1.0,55.0,45.0,10895,0.01064,0.20484,0.13329,2,0,0.455,
896,0.02,1.0,55.0,45.0,20896,0.010638020833333333,,,0,0,,no_grasps
897,0.02,1.0,55.0,90.0,897,0.01181,0.20772,0.09945,1,0,0.459,
898,0.02,1.0,55.0,90.0,10898,0.011809895833333334,,,0,0,,no_grasps
899,0.02,1.0,55.0,90.0,20899,0.01181,0.20588,0.07177,4,0,0.455,
900,0.02,1.0,60.0,0.0,900,0.8295377604166667,,,0,0,,no_grasps
901,0.02,1.0,60.0,0.0,10901,0.82954,0.20374,0.26571,5,0,0.455,
902,0.02,1.0,60.0,0.0,20902,0.82954,0.16883,0.25144,5,0,0.455,
903,0.02,1.0,60.0,45.0,903,0.00948,0.19607,0.13259,1,0,0.4587,
904,0.02,1.0,60.0,45.0,10904,0.00948,0.18566,0.12645,1,0,0.4616,
905,0.02,1.0,60.0,45.0,20905,0.009482421875,,,0,0,,no_grasps
906,0.02,1.0,60.0,90.0,906,0.00971,0.15599,0.11073,2,0,0.455,
907,0.02,1.0,60.0,90.0,10907,0.00971,0.19836,0.07605,4,0,0.436,
908,0.02,1.0,60.0,90.0,20908,0.00971,0.19796,0.07135,6,0,0.4584,
909,0.02,1.0,65.0,0.0,909,0.885546875,,,0,0,,no_grasps
910,0.02,1.0,65.0,0.0,10910,0.885546875,,,0,0,,no_grasps
911,0.02,1.0,65.0,0.0,20911,0.88555,0.17803,0.13085,3,0,0.455,
912,0.02,1.0,65.0,45.0,912,0.008177083333333333,,,0,0,,no_grasps
913,0.02,1.0,65.0,45.0,10913,0.00818,0.15278,0.11612,1,0,0.436,
914,0.02,1.0,65.0,45.0,20914,0.008177083333333333,,,0,0,,no_grasps
915,0.02,1.0,65.0,90.0,915,0.00615,0.2255,0.0897,16,0,0.455,
916,0.02,1.0,65.0,90.0,10916,0.00615,0.20844,0.08692,5,0,0.455,
917,0.02,1.0,65.0,90.0,20917,0.00615,0.21813,0.08699,9,0,0.455,
918,0.02,0.75,30.0,0.0,918,0.00999,0.29152,0.04657,31,1,0.675,
919,0.02,0.75,30.0,0.0,10919,0.00999,0.29343,0.04868,32,1,0.675,
920,0.02,0.75,30.0,0.0,20920,0.00999,0.28981,0.08627,23,0,0.4578,
921,0.02,0.75,30.0,45.0,921,0.01426,0.17766,0.17355,1,0,0.455,
922,0.02,0.75,30.0,45.0,10922,0.01426,0.18432,0.14052,4,0,0.455,
923,0.02,0.75,30.0,45.0,20923,0.014264322916666667,,,0,0,,no_grasps
924,0.02,0.75,30.0,90.0,924,0.01465,0.21668,0.1458,3,0,0.455,
925,0.02,0.75,30.0,90.0,10925,0.01465,0.21375,0.13564,4,0,0.455,
926,0.02,0.75,30.0,90.0,20926,0.01465,0.19212,0.07134,3,0,0.455,
927,0.02,0.75,45.0,0.0,927,0.00317,0.29206,0.05387,14,1,0.675,
928,0.02,0.75,45.0,0.0,10928,0.00317,0.29265,0.04934,24,1,0.675,
929,0.02,0.75,45.0,0.0,20929,0.00317,0.29355,0.05224,24,1,0.675,
930,0.02,0.75,45.0,45.0,930,0.01258,0.15476,0.15216,1,0,0.455,
931,0.02,0.75,45.0,45.0,10931,0.01258,0.20622,0.15375,1,0,0.455,
932,0.02,0.75,45.0,45.0,20932,0.012581380208333333,,,0,0,,no_grasps
933,0.02,0.75,45.0,90.0,933,0.0135546875,,,0,0,,no_grasps
